"method","dataset","selection","group","instance","auc","bedroc_20","ef_0.05","ef_0.01","ef_0.005"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","007","0.8740306122448717","0.7832385474219854","16.0","68.88","127.92"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","008","0.9988367346938776","0.9808014042201995","20.0","93.47999999999999","167.28"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","009","0.9439183673469196","0.8635846156370409","18.0","73.8","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","010","0.9568673469387641","0.8285209208026758","17.0","78.72","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","001","0.9328469387754853","0.8576815179041528","18.0","78.72","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","002","0.9657448979591718","0.8797582200954872","18.0","78.72","137.76"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","003","0.9780306122448953","0.8731070677124992","18.0","83.64","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","004","0.9686020408163213","0.8311566466714666","17.0","73.8","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","005","0.9985816326530613","0.9785985462144952","20.0","93.47999999999999","177.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","006","0.9950204081632654","0.9214691932922838","20.0","73.8","137.76"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","007","0.9706122448979467","0.9158055369519446","18.0","88.56","177.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","008","0.9380714285714301","0.7049873796663128","14.0","59.04","108.24000000000001"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","009","0.9953979591836735","0.9482421790323022","19.0","93.47999999999999","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","010","0.9172346938775203","0.8002799104592527","16.0","73.8","108.24000000000001"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","001","0.9699081632652965","0.8579556467855353","17.0","78.72","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","002","0.9416428571428357","0.889238474917946","18.0","83.64","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","003","0.9676326530612199","0.8220402945792071","17.0","73.8","127.92"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","004","0.9476122448979499","0.8119619539323778","16.0","78.72","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","005","0.9452653061224294","0.8913419695966974","18.0","88.56","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","006","0.9597755102040713","0.8722513555617909","18.0","83.64","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","007","0.9309285714285477","0.7820684958163293","17.0","63.96","127.92"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","008","0.9585714285714197","0.8156158103756539","17.0","73.8","137.76"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","009","0.8835306122448755","0.7232867235590876","15.0","63.96","118.08"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","010","0.8828979591836733","0.49801929600350703","10.0","39.36","68.88"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","001","0.9921734693877554","0.9038327968165948","18.0","88.56","127.92"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","002","0.9985306122448979","0.9749347337631431","20.0","88.56","167.28"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","003","0.9364489795918124","0.8829437226064586","18.0","83.64","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","004","0.9918571428571411","0.9329753957092524","19.0","88.56","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","005","0.9952959183673471","0.9434230761268728","19.0","83.64","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","006","0.9943469387755103","0.9219125497549961","19.0","83.64","127.92"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","007","0.9965102040816327","0.9502857470413603","20.0","88.56","157.44"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","008","0.9985918367346939","0.9752473189885696","20.0","93.47999999999999","167.28"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","009","0.9978673469387755","0.9642728901787823","20.0","88.56","147.6"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","010","0.9895510204081632","0.8714603213894424","18.0","73.8","118.08"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","001","0.9803979591836648","0.9509461442146833","19.0","93.47999999999999","186.95999999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","002","0.991520408163263","0.9422794592015533","19.0","88.56","167.28"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","003","0.9998163265306123","0.996492787856968","20.0","98.4","196.8"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","004","0.9995408163265306","0.9918348877712465","20.0","93.47999999999999","186.95999999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","005","0.9998979591836735","0.9980607084169045","20.0","98.4","186.95999999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","006","0.9578775510203951","0.9017884953037696","18.0","88.56","177.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","007","0.999326530612245","0.9883202191409859","20.0","93.47999999999999","186.95999999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","008","0.9962755102040818","0.9526430515670882","19.0","88.56","177.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","009","0.9996632653061225","0.9937172283646538","20.0","98.4","186.95999999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","010","0.9974693877551023","0.967594933912299","19.0","93.47999999999999","177.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","001","0.7934693877550597","0.5720223737328586","12.0","49.2","68.88"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","002","0.7785816326530283","0.4996199842208745","10.0","44.28","78.72"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","003","0.764775510204049","0.5076927150850097","11.0","39.36","68.88"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","004","0.8184833639518071","0.609208120652233","11.997560975609755","54.109","88.542"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","005","0.7010102040815908","0.4160817639681233","9.0","29.52","59.04"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","006","0.7149285714285578","0.35084447085605336","7.0","24.6","49.2"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","007","0.7679285714285383","0.48337312700816565","9.0","44.28","78.72"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","008","0.8016836734693629","0.5181957219969625","10.0","49.2","98.4"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","009","0.8005103082261738","0.5195598672494479","9.997967479674797","44.271","88.542"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","010","0.8554398856909611","0.6419886870189151","12.997357723577235","54.109","108.218"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","001","0.9776915219611855","0.8074419760593143","16.98272357723577","68.81","98.3"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","002","0.9771250510829591","0.8716227787570853","17.978048780487804","83.538","147.42000000000002"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","003","0.9526745610453464","0.7926131556435148","14.99390243902439","73.77000000000001","147.54000000000002"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","004","0.8889115785174244","0.7973263399465257","15.990243902439024","73.755","147.51"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","005","0.934595753368753","0.8509987628175397","16.993089430894308","78.688","127.86800000000001"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","006","0.9290339052287137","0.7745880335110409","14.987804878048781","73.74","147.48"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","007","0.9131998365344585","0.7414603985272008","15.980487804878049","63.882000000000005","117.93599999999999"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","008","0.9016227801591726","0.7684856264491723","14.996951219512194","73.785","137.732"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","009","0.9757145773785305","0.8598139596833159","16.993089430894308","73.77000000000001","137.704"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","010","0.9335136790527071","0.757171700926624","14.99390243902439","63.934000000000005","127.86800000000001"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","001","0.7770816326530241","0.3613859136254884","8.0","19.68","29.52"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","002","0.7493775510203725","0.30123575622194504","8.0","14.76","29.52"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","003","0.9033265306122352","0.5875146794130688","12.0","49.2","59.04"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","004","0.9159693877551033","0.6282348906174807","16.0","24.6","49.2"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","005","0.8324081632652915","0.4357417157465541","9.0","34.44","49.2"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","006","0.873836734693833","0.6135167895352672","13.0","34.44","59.04"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","007","0.846408163265277","0.5641324318884181","10.0","49.2","78.72"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","008","0.7636122448979205","0.34635234648655017","7.0","19.68","39.36"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","009","0.8161224489795725","0.39750503346091076","9.0","29.52","29.52"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","010","0.9028775510203846","0.5952441249267327","14.0","39.36","49.2"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","001","0.9985663167373634","0.9788412830983666","19.91517857142857","93.91578947368421","183.74828375286043"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","002","0.9995498537024533","0.9913339540348722","20.0","99.11111111111111","182.50639386189258"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","003","0.9973897389738974","0.9574758258753474","19.928571428571427","89.28","155.2695652173913"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","004","0.9991013255448215","0.9845669788865797","19.946428571428573","93.4483660130719","182.83375959079285"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","005","0.9999373245086242","0.9987959528796067","19.955156950672645","98.88888888888889","193.47826086956522"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","006","0.999801009874885","0.9961541968172924","19.933333333333334","99.66666666666667","195.0"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","007","0.9991782980639351","0.9849591781367009","19.919642857142858","94.19777777777777","164.9"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","008","0.9997614725097067","0.9954055766244507","19.982062780269057","99.02222222222223","193.73913043478262"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","009","0.9971151679062429","0.9578189785810353","19.986547085201796","89.14","174.40434782608696"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","010","0.9993753591684781","0.9883391094864403","19.93303571428571","99.22222222222223","172.56038647342996"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","001","0.9969366776315789","0.9535537247719352","19.93469387755102","84.72244897959183","166.05599999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","002","0.9984879824847891","0.9732169984035108","20.0","93.73349339735894","172.23529411764707"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","003","0.9823360065802922","0.9269699240654923","18.93408163265306","89.68775510204082","166.022"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","004","0.9989609053497942","0.9813123812153604","20.0","94.61224489795919","156.16"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","005","0.9802861848877894","0.8362061350493728","17.98893442622951","74.64795918367346","136.55599999999998"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","006","0.9999073692877727","0.9982246929579544","19.991803278688526","99.55102040816327","195.12"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","007","0.9920077972709564","0.9153128281746102","18.9434857635893","89.09022556390978","143.80210526315787"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","008","0.9775626115648892","0.9073378623442118","18.88549946294307","89.18152524167562","154.23157894736843"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","009","0.9907343566667886","0.9039181407918858","18.823529411764707","82.01680672268907","137.78823529411764"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","010","0.9995197914522878","0.9910169109513214","19.987704918032787","99.53061224489797","184.24222222222224"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","001","0.9194217786591699","0.8029947601135523","15.776531492666091","78.5606874328679","153.97894736842105"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","002","0.9123029762313364","0.7964938564629173","15.539617486338797","77.38095238095238","151.66666666666666"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","003","0.9332400841411508","0.8686625738765819","17.8690681622088","83.74650912996778","164.14315789473685"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","004","0.7088629066456514","0.5395742316891177","10.570877531340404","52.63865546218488","103.17176470588235"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","005","0.866453466312549","0.7961502696465996","15.770060396893873","78.52846401718583","153.9157894736842"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","006","0.9628967415450272","0.9088045288317268","17.88006902502157","89.03544575725027","174.50947368421052"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","007","0.8803766207038708","0.72528390019123","13.997131147540983","69.7","136.612"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","008","0.7927188465499582","0.6106250220088618","11.987704918032787","59.69387755102041","117.0"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","009","0.9188582945938143","0.752278746029417","14.72476272648835","73.32330827067669","143.7136842105263"
"method_rdkit_ecfp2_1024_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","010","0.9372694927756426","0.797453184134878","15.760353753235549","78.48012889366272","153.82105263157894"
